,start_date,lw_open,lw_high,lw_low,lw_close,lw_poc_price,lw_va_l_p,lw_va_h_p,lw_va_l_poc_mid,lw_va_l_low_mid,lw_va_h_poc_mid,lw_va_h_high_mid,lw_balance_target,lw_h_a_l,lw_low_ext_val,lw_high_ext_val,lw_sin_print_val,lw_p_shape,lw_range,open_type,day_0_p_shape,day_0_range,day_0_w_poc_dir,day_0_w_high_pos,day_0_w_low_pos,day_0_w_poc_pos,day_0_w_close_pos,day_0_t_close_pos,day_0_return,day_0_open_tpo,day_0_high_tpo,day_0_low_tpo,day_0_close_tpo,day_0_poc_price_tpo,day_0_va_l_p_tpo,day_0_va_l_poc_mid_tpo,day_0_va_l_low_mid_tpo,day_0_va_h_poc_mid_tpo,day_0_va_h_high_mid_tpo,day_0_va_h_p_tpo,day_0_balance_target_tpo,day_1_p_shape,day_1_range,day_1_w_poc_dir,day_1_w_high_pos,day_1_w_low_pos,day_1_w_poc_pos,day_1_w_close_pos,day_1_t_close_pos,day_1_return,day_1_reversal,day_1_open_tpo,day_1_high_tpo,day_1_low_tpo,day_1_close_tpo,day_1_poc_price_tpo,day_1_va_l_p_tpo,day_1_va_l_poc_mid_tpo,day_1_va_l_low_mid_tpo,day_1_va_h_poc_mid_tpo,day_1_va_h_high_mid_tpo,day_1_va_h_p_tpo,day_1_balance_target_tpo,day_2_p_shape,day_2_range,day_2_w_poc_dir,day_2_w_high_pos,day_2_w_low_pos,day_2_w_poc_pos,day_2_w_close_pos,day_2_t_close_pos,day_2_return,day_2_reversal,day_2_open_tpo,day_2_high_tpo,day_2_low_tpo,day_2_close_tpo,day_2_poc_price_tpo,day_2_va_l_p_tpo,day_2_va_l_poc_mid_tpo,day_2_va_l_low_mid_tpo,day_2_va_h_poc_mid_tpo,day_2_va_h_high_mid_tpo,day_2_va_h_p_tpo,day_2_balance_target_tpo,day_3_p_shape,day_3_range,day_3_w_poc_dir,day_3_w_high_pos,day_3_w_low_pos,day_3_w_poc_pos,day_3_w_close_pos,day_3_t_close_pos,day_3_return,day_3_reversal,day_3_open_tpo,day_3_high_tpo,day_3_low_tpo,day_3_close_tpo,day_3_poc_price_tpo,day_3_va_l_p_tpo,day_3_va_l_poc_mid_tpo,day_3_va_l_low_mid_tpo,day_3_va_h_poc_mid_tpo,day_3_va_h_high_mid_tpo,day_3_va_h_p_tpo,day_3_balance_target_tpo,expiry_p_shape,expiry_range,expiry_w_poc_dir,expiry_w_high_pos,expiry_w_low_pos,expiry_w_poc_pos,expiry_w_close_pos,expiry_t_close_pos,expiry_return,expiry_reversal,expiry_open_tpo,expiry_high_tpo,expiry_low_tpo,expiry_close_tpo,expiry_poc_price_tpo,expiry_va_l_p_tpo,expiry_va_l_poc_mid_tpo,expiry_va_l_low_mid_tpo,expiry_va_h_poc_mid_tpo,expiry_va_h_high_mid_tpo,expiry_va_h_p_tpo,expiry_balance_target_tpo,open,high,low,close,poc_price,va_l_p,va_l_poc_mid,va_l_low_mid,va_h_poc_mid,va_h_high_mid,va_h_p,balance_target,open_tpo,high_tpo,low_tpo,close_tpo,poc_price_tpo,va_l_p_tpo,va_l_poc_mid_tpo,va_l_low_mid_tpo,va_h_poc_mid_tpo,va_h_high_mid_tpo,va_h_p_tpo,balance_target_tpo,close_type,prev_week_close_to_open,weekly_close_to_close,weekly_open_to_close,weekly_close_to_high,weekly_close_to_low,day_4_p_shape,day_4_range,day_4_w_poc_dir,day_4_w_high_pos,day_4_w_low_pos,day_4_w_poc_pos,day_4_w_close_pos,day_4_t_close_pos,day_4_return,day_4_reversal,day_4_open_tpo,day_4_high_tpo,day_4_low_tpo,day_4_close_tpo,day_4_poc_price_tpo,day_4_va_l_p_tpo,day_4_va_l_poc_mid_tpo,day_4_va_l_low_mid_tpo,day_4_va_h_poc_mid_tpo,day_4_va_h_high_mid_tpo,day_4_va_h_p_tpo,day_4_balance_target_tpo
10,2022-10-14 09:15:00,17301.05,17336.1,16954.2,17017.25,17125.0,16975.0,17200.0,17050.0,16964.6,17162.5,17268.05,16913.9,False,[],[],[],D,381.8999999999978,ABOVE_VA,D,178.79999999999927,1.0,103.0,56.0,92.0,65.0,19.0,0.010980034964521268,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,D,230.0,0.0,90.0,-41.0,59.0,85.0,97.0,0.0067687353595946576,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,D,93.75,1.0,173.0,135.0,154.0,158.0,60.0,0.0097745163981513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,134.75,1.0,120.0,88.0,103.0,98.0,32.0,0.0015208821116248217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,163.15000000000146,1.0,96.0,64.0,78.0,92.0,88.0,0.0027203000607998185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,18,0,0,8,0,0,0,15,57,15,0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,GAP_UP,0.017405867575548406,0.03213503944526863,0.014477183923481407,0.03469126915335896,0.004777505178568786,,,,,,,,,,,,,,,,,,,,,,
11,2022-10-07 09:15:00,16795.3,17418.55,16752.05,17320.35,16975.0,16925.0,17325.0,16950.0,16838.525,17150.0,17371.775,16531.45,True,[16750. 16775. 16800. 16825.],[],[],B,666.5,INSIDE_VA,D,120.39999999999782,1.0,88.0,70.0,78.0,85.0,83.0,-0.00021073477152588893,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,D,215.45000000000073,-1.0,52.0,-131.0,-20.0,29.0,87.0,-0.0036843047462853384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,D,311.5,-1.0,72.0,-46.0,28.0,-40.0,5.0,-0.016631986506616347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,D,182.29999999999927,-1.0,49.0,2.0,25.0,46.0,94.0,0.009719467521712488,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,155.39999999999782,-1.0,41.0,1.0,17.0,17.0,39.0,-0.006631311347656377,102.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25,34,0,1,0,61,0,14,0,0.0,0.0,0.0,7.0,9.0,0.0,4.0,0.0,13.0,0.0,3.0,0.0,INSIDE_VA,-0.0011142961891646985,-0.01749964636973267,-0.01640362868149614,0.0009815044153265173,-0.021365041699503706,,,,,,,,,,,,,,,,,,,,,,
12,2022-09-30 09:15:00,17637.45,17637.45,16790.4,16843.6,17025.0,16825.0,17125.0,16925.0,16807.7,17075.0,17381.225,16412.55,False,[],[17650. 17625. 17600. 17575. 17550. 17525.],[17200. 17275.],B,847.0499999999993,BELOW_VA,B,439.3999999999978,1.0,47.0,-5.0,33.0,38.0,83.0,0.015863592106200697,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,0.0,4.0,0.0,B,259.1000000000022,-1.0,84.0,24.0,54.0,29.0,9.0,-0.01359959791476728,75.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,D,170.0,1.0,124.0,84.0,112.0,122.0,95.0,0.02378822260799507,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,D,113.14999999999782,1.0,128.0,106.0,120.0,107.0,4.0,0.0023582721822263952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,12,3,65,15,19,21,22,53,18,0,0.0,0.0,1.0,3.0,7.0,1.0,5.0,1.0,6.0,6.0,5.0,0.0,ABOVE_VA,-0.002867558004227111,0.028304519223918856,0.03126172202937716,0.03474316654396925,-0.005693557196798649,,,,,,,,,,,,,,,,,,,,,,
13,2022-09-23 09:15:00,17773.2,17917.9,17434.2,17639.85,17625.0,17575.0,17800.0,17600.0,17504.6,17712.5,17858.95,17332.1,True,[17425. 17450. 17475.],[],[],D,483.7000000000007,INSIDE_VA,D,350.5,-1.0,43.0,-29.0,7.0,-21.0,12.0,-0.017293230951510363,0.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,D,218.10000000000218,-1.0,-29.0,-93.0,-66.0,-78.0,23.0,-0.017614855666058915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,234.10000000000218,-1.0,29.0,-7.0,6.0,9.0,42.0,0.0006753007290312141,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,217.1999999999971,-1.0,13.0,-18.0,1.0,-17.0,3.0,-0.012546248888706257,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,237.45000000000073,-1.0,25.0,-4.0,3.0,3.0,23.0,0.0009775868165433632,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,1,2,4,2,4,0,0,0,34,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,GAP_DOWN,-0.00013605557870377538,-0.045139272726241964,-0.04500934091946407,0.0001303865962580808,-0.04825721307153974,,,,,,,,,,,,,,,,,,,,,,
14,2022-09-16 09:15:00,17917.15,18091.6,17792.35,17872.3,17925.0,17850.0,18025.0,17887.5,17821.175,17975.0,18058.3,17758.4,True,[],[],[],D,299.25,GAP_DOWN,B,322.7999999999993,-1.0,9.0,-99.0,-38.0,-81.0,16.0,-0.018027897920245284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,D,237.5,0.0,56.0,-27.0,41.0,44.0,85.0,0.004658093116278517,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,174.89999999999782,1.0,135.0,87.0,117.0,100.0,27.0,0.009040458034749621,0.0,3.0,0.0,2.0,9.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,1.0,D,175.10000000000218,1.0,84.0,47.0,65.0,59.0,31.0,-0.0040834679969087295,146.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,D,190.29999999999927,-1.0,60.0,20.0,36.0,43.0,56.0,-0.004444482069689504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,45,54,0,40,40,38,0,0,0,44,5.0,0.0,9.0,6.0,2.0,6.0,6.0,9.0,0.0,0.0,0.0,8.0,GAP_DOWN,-0.0055448934944019035,-0.013006160371077047,-0.00750286948889356,0.00262976785304625,-0.02476457982464475,,,,,,,,,,,,,,,,,,,,,,
15,2022-09-09 09:15:00,17624.5,17806.15,17481.3,17800.1,17650.0,17550.0,17725.0,17600.0,17515.65,17687.5,17765.575,17818.7,True,[],[],[],D,324.8500000000022,GAP_UP,D,139.95000000000073,1.0,137.0,94.0,110.0,107.0,31.0,0.0016404402222460757,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,D,91.39999999999782,1.0,149.0,77.0,121.0,110.0,46.0,0.005737746294021573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,72.84999999999854,1.0,158.0,119.0,143.0,147.0,70.0,0.0075230319659149725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,320.3999999999978,1.0,102.0,-7.0,70.0,71.0,72.0,-0.0036448675725789803,435.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,234.65000000000146,-1.0,103.0,23.0,42.0,27.0,5.0,-0.007130298072569707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,5,0,0,0,0,0,0,0,28,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,GAP_UP,0.006575805753900488,0.004056156987882087,-0.0025031882860835353,0.016631929034106818,-0.0016263953573293355,,,,,,,,,,,,,,,,,,,,,,
16,2022-09-02 09:15:00,17648.45,17775.1,17173.05,17563.25,17575.0,17450.0,17750.0,17512.5,17311.525,17662.5,17762.55,17976.95,True,[17150. 17175. 17200. 17225. 17250.],[],[17400. 17425.],B,602.0499999999993,INSIDE_VA,D,167.39999999999782,-1.0,78.0,50.0,65.0,59.0,31.0,-0.0020155722887279515,0.0,0.0,0.0,8.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,D,142.8000000000029,1.0,133.0,39.0,111.0,114.0,80.0,0.007191412523498419,123.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,D,177.0,1.0,142.0,53.0,100.0,85.0,36.0,-0.00013028282702420846,67.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,D,166.45000000000073,-1.0,63.0,1.0,52.0,56.0,87.0,-0.0012520111491308716,0.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,D,115.70000000000073,1.0,122.0,79.0,101.0,119.0,93.0,0.009676961910434212,194.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,128,41,0,83,91,0,27,0,135,49,91,0,18.0,7.0,0.0,11.0,11.0,0.0,8.0,0.0,18.0,7.0,7.0,0.0,GAP_UP,0.003487395556061701,0.013485545101276752,0.009963403217112532,0.013915419982064803,-0.00494213770230445,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-26 09:15:00,17971.65,17980.9,17380.25,17508.2,17550.0,17450.0,17700.0,17500.0,17415.125,17625.0,17840.45,17119.1,False,[],[],[],B,600.6500000000015,INSIDE_VA,D,166.5,1.0,51.0,23.0,37.0,34.0,38.0,0.004266572234724375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,D,213.95000000000073,-1.0,-88.0,-222.0,-123.0,-114.0,81.0,-0.013865744558633875,312.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,376.15000000000146,1.0,119.0,45.0,73.0,113.0,91.0,0.023363381029003927,286.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,D,227.14999999999782,-1.0,87.0,49.0,65.0,65.0,42.0,-0.010197698402858446,82.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0,0,2,20,88,6,8,1,73,0,9,0,0.0,0.0,3.0,8.0,12.0,3.0,5.0,1.0,12.0,0.0,3.0,0.0,INSIDE_VA,0.008010532207765486,0.003144240984224389,-0.00482761942266885,0.015389931574919302,-0.019533704207171487,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-19 09:15:00,17644.0,17965.85,17600.7,17964.45,17925.0,17775.0,17950.0,17850.0,17687.85,17937.5,17957.925,18249.3,True,[],[],[],B,365.1499999999978,GAP_UP,B,281.4500000000007,-1.0,107.0,30.0,56.0,35.0,6.0,-0.013220555040649673,0.0,4.0,0.0,4.0,1.0,6.0,1.0,0.0,3.0,4.0,4.0,0.0,D,222.70000000000073,-1.0,-9.0,-92.0,-56.0,-82.0,12.0,-0.013121264515328468,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,D,280.34999999999854,-1.0,31.0,-24.0,14.0,30.0,99.0,0.007373809258417685,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,124.40000000000146,1.0,41.0,20.0,32.0,38.0,87.0,-0.00089653783191046,45.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,239.04999999999927,1.0,58.0,18.0,52.0,21.0,9.0,-0.00564246587401418,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,27,33,52,38,8,52,2,84,7,57,30,0,9.0,2.0,16.0,2.0,2.0,5.0,2.0,7.0,2.0,2.0,2.0,0.0,GAP_DOWN,0.00040079156333772126,-0.025397382051774442,-0.025787838067178104,0.001544717483696889,-0.03447085772177827,,,,,,,,,,,,,,,,,,,,,,
19,2022-08-12 09:15:00,17413.85,17700.55,17360.9,17638.65,17500.0,17375.0,17550.0,17437.5,17367.95,17525.0,17625.275,17299.45,True,[],[],[],B,339.6499999999978,ABOVE_VA,D,126.80000000000291,1.0,107.0,70.0,97.0,99.0,79.0,0.0034016208723457453,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,D,75.04999999999927,1.0,198.0,136.0,170.0,189.0,86.0,0.007325417475344098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,132.60000000000218,1.0,155.0,99.0,142.0,140.0,72.0,0.005651127701463476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,D,116.40000000000146,1.0,102.0,69.0,83.0,101.0,97.0,0.001974449287608815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,10,0,0,0,0,0,10,0,0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,GAP_UP,0.0003033111944508171,0.018470801336836873,0.01816198141011105,0.018697576061660115,-0.002313102193195249,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-05 09:15:00,17076.9,17485.8,17021.8,17364.0,17275.0,17225.0,17400.0,17250.0,17123.4,17337.5,17442.9,17528.2,True,[17000. 17025.],[17500. 17475.],[],D,464.0,ABOVE_VA,D,125.65000000000146,1.0,98.0,70.0,88.0,79.0,32.0,0.0014426399447131644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,D,189.04999999999927,1.0,167.0,-1.0,133.0,149.0,89.0,0.007982034671244254,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,D,123.29999999999927,1.0,110.0,44.0,80.0,87.0,66.0,-0.0002339134577257207,56.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,D,87.34999999999854,1.0,190.0,144.0,164.0,147.0,8.0,0.006556815750053513,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,11,0,0,0,0,0,94,60,151,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,12.0,GAP_UP,0.002870882285187726,0.01581720801658615,0.012909264751907346,0.020461875143976016,-0.000878253858557887,,,,,,,,,,,,,,,,,,,,,,
21,2022-07-29 09:15:00,16684.7,16941.6,16440.75,16922.05,16625.0,16500.0,16725.0,16562.5,16470.375,16675.0,16833.3,16308.400000000001,True,[],[],[],B,500.84999999999854,GAP_UP,D,154.64999999999782,1.0,146.0,115.0,132.0,143.0,90.0,0.013940391382840867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,201.45000000000073,1.0,223.0,89.0,169.0,207.0,88.0,0.01016147033882242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,174.3000000000029,1.0,111.0,59.0,80.0,82.0,45.0,-0.0021607057343803193,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,181.65000000000146,-1.0,105.0,56.0,68.0,101.0,92.0,0.005669317744877889,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,329.4500000000007,1.0,123.0,37.0,77.0,90.0,62.0,-0.0016615975484249867,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_UP,0.009150782558850823,0.026116812088369912,0.01681218488133074,0.033604084611498,0.005678980974527459,,,,,,,,,,,,,,,,,,,,,,
22,2022-07-22 09:15:00,16024.35,16623.7,15930.6,16609.8,16550.0,16200.0,16625.0,16375.0,16065.3,16587.5,16624.35,17169.4,True,[],[],[],B,693.1000000000004,GAP_UP,D,141.34999999999854,1.0,119.0,98.0,112.0,113.0,73.0,0.006291466483642205,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,b,141.79999999999927,-1.0,68.0,-34.0,-8.0,-1.0,32.0,-0.00623717415626146,133.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,D,172.79999999999927,-1.0,38.0,-55.0,-14.0,-53.0,2.0,-0.008639347864696334,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,B,214.70000000000073,-1.0,66.0,-9.0,30.0,62.0,95.0,0.010700480671421708,110.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,D,201.40000000000146,1.0,164.0,99.0,142.0,155.0,87.0,0.01678208228808331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,112,84,0,0,0,84,52,54,0,0.0,14.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,14.0,14.0,0.0,GAP_UP,0.004509386025117745,0.018799142674806424,0.014225607892260461,0.02034040144974658,-0.010298137244277417,,,,,,,,,,,,,,,,,,,,,,
23,2022-07-15 09:15:00,16230.05,16243.8,15860.45,15947.95,16150.0,16025.0,16225.0,16087.5,15942.725,16187.5,16234.4,16439.55,False,[],[],[],D,383.34999999999854,BELOW_VA,D,139.65000000000146,-1.0,54.0,17.0,32.0,50.0,90.0,0.006577647910859907,0.0,0.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,B,145.75,1.0,270.0,160.0,215.0,265.0,96.0,0.014237347262324063,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,D,172.45000000000073,1.0,121.0,72.0,103.0,112.0,82.0,0.0029420074440773547,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,D,97.04999999999927,1.0,154.0,131.0,142.0,132.0,5.0,0.010196395436424144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,143.04999999999927,1.0,106.0,84.0,96.0,104.0,88.0,0.006910850034554272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,28,0,44,1,13,0,29,30,40,34,0,8.0,8.0,0.0,5.0,2.0,3.0,2.0,5.0,6.0,8.0,6.0,0.0,GAP_UP,0.004790584369777973,0.04150063174263763,0.03653502326147384,0.04257600506648185,-0.0012948372674859154,,,,,,,,,,,,,,,,,,,,,,
24,2022-07-08 09:15:00,15659.5,16147.4,15522.85,16138.9,15775.0,15625.0,16000.0,15700.0,15573.925,15887.5,16073.7,15402.6,True,[],[],[],B,624.5499999999993,GAP_UP,D,117.60000000000036,1.0,121.0,102.0,110.0,111.0,51.0,0.0048702203991597415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,133.04999999999927,-1.0,118.0,-58.0,1.0,53.0,63.0,-0.0011376599352551642,136.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,127.60000000000036,-1.0,32.0,-71.0,-12.0,-66.0,5.0,-0.00995737404353958,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,B,189.85000000000036,-1.0,50.0,-41.0,-24.0,-28.0,13.0,-0.0038658789418715145,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,B,212.64999999999964,-1.0,40.0,-34.0,-0.0,-2.0,42.0,-0.0017401373957404154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0,125,0,110,0,0,0,0,13,72,39,0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,INSIDE_VA,0.005647844648643874,-0.01183166138956182,-0.01738133893610916,0.008464021711516834,-0.017392759109976397,,,,,,,,,,,,,,,,,,,,,,
25,2022-07-01 09:15:00,15704.85,15923.9,15622.55,15735.9,15800.0,15725.0,15875.0,15762.5,15673.775,15837.5,15899.45,15977.45,True,[],[],[],D,301.35000000000036,BELOW_VA,B,282.90000000000146,-1.0,57.0,-37.0,9.0,47.0,89.0,0.001785725633741908,6.0,0.0,7.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,B,190.5500000000011,1.0,123.0,52.0,91.0,115.0,88.0,0.004132834306013633,0.0,4.0,0.0,0.0,5.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,D,240.29999999999927,1.0,154.0,80.0,141.0,85.0,6.0,-0.0018446979149226994,35.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,D,210.45000000000073,1.0,97.0,55.0,73.0,97.0,98.0,0.013170927756100292,94.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,D,104.54999999999927,1.0,125.0,104.0,116.0,123.0,89.0,0.008174012449986057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,48,36,45,8,34,72,48,29,31,78,66,7.0,9.0,6.0,8.0,8.0,7.0,9.0,8.0,7.0,9.0,7.0,9.0,GAP_UP,-0.004855140157220106,0.02561022883978681,0.030614004278552986,0.0263473967170611,-0.014288982517682514,,,,,,,,,,,,,,,,,,,,,,
